date,pump_index,std_order,avg_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2021-10-23 15:16:00,0,0.3546202349303321,0.136,1.4286995361969776,0.0129185842568777,0.008560811459999974,4.3622915149019614e-08,9.013e-06,9.013e-06,-0.816969893010442,-0.5766803221148672,0.9911528310040072,-0.13272552728372186,ADX,0
2021-10-23 15:17:00,0,0.3546202349303321,0.136,1.4281790471721547,0.01291695478796222,0.008568059739999972,4.3574822494936665e-08,9.012000000000001e-06,9.012000000000001e-06,-0.816969893010442,-0.5766803221148672,0.97142989326471,-0.2373266998711149,ADX,0
2021-10-23 15:18:00,0,0.3546202349303321,0.136,1.430807611400528,0.012913429799917421,0.008582461779999972,4.350972765456603e-08,9.010249999999999e-06,9.011e-06,-0.816969893010442,-0.5766803221148672,0.9407002666710332,-0.3392388661180303,ADX,0
2021-10-23 15:19:00,0,0.3546202349303321,0.136,1.4313355451765222,0.01291069805107164,0.008554096559999972,4.346179422770671e-08,9.00825e-06,9.009e-06,-0.816969893010442,-0.5766803221148672,0.8993121301712192,-0.43730732045885534,ADX,0
2021-10-23 15:21:00,0,0.3546202349303321,0.136,1.4316771279857743,0.012905490188045474,0.008568039179999975,4.3415812552293714e-08,9.007916666666667e-06,9.009e-06,-0.816969893010442,-0.5766803221148672,0.7865515558026426,-0.6175246149461918,ADX,1
2021-10-23 15:22:00,0,0.3546202349303321,0.136,1.434265748204616,0.012909403989725279,0.008594540379999974,4.335201913534402e-08,9.006916666666669e-06,9.008e-06,-0.816969893010442,-0.5766803221148672,0.7164567402983153,-0.6976315211349846,ADX,0
2021-10-23 15:24:00,0,0.3546202349303321,0.136,1.4368245995457205,0.012990784509021336,0.008678662139999974,4.33296562526044e-08,9.003916666666667e-06,9.005e-06,-0.816969893010442,-0.5766803221148672,0.5528000653611936,-0.8333139190825148,ADX,0
2021-10-23 15:25:00,0,0.3566656989979317,0.138,1.4362763590476308,0.012995463856100106,0.008659171019999974,4.3293657808312587e-08,9.001416666666667e-06,9.003e-06,-0.816969893010442,-0.5766803221148672,0.4610925014493257,-0.8873520750565717,ADX,0
2021-10-23 15:26:00,0,0.3566656989979317,0.138,1.4362763590476308,0.013109719183682023,0.008744295619999974,4.3245308156267845e-08,8.999416666666667e-06,9.001e-06,-0.816969893010442,-0.5766803221148672,0.3641605752528221,-0.9313361774523384,ADX,0
2021-10-23 15:28:00,0,0.3546202349303321,0.136,1.4368245995457205,0.013111769441288655,0.008740457779999973,4.316310856076281e-08,8.999416666666667e-06,9.001e-06,-0.816969893010442,-0.5766803221148672,0.1590634960190721,-0.9872683547213446,ADX,0
2021-10-23 15:29:00,0,0.3546202349303321,0.136,1.4362763590476308,0.013108403854036546,0.008753773539999975,4.3086402381228124e-08,8.998916666666666e-06,9.001e-06,-0.816969893010442,-0.5766803221148672,0.05322217484217875,-0.998582695676762,ADX,0
2021-10-23 15:30:00,0,0.3546202349303321,0.136,1.4362763590476308,0.01310423016940424,0.008763299339999975,4.3016250925346715e-08,8.997916666666667e-06,9e-06,-0.816969893010442,-0.5766803221148672,-0.053222174842178505,-0.998582695676762,ADX,0
